player_low,player_high,matches,sweeps,avg_total_sets,avg_ATP,last_match,sweep_rate,non_sweep_rate
andrii derevianko,maksym mrykh,190,62,3.9263157894736844,73.3578947368421,2025-12-08 13:10:00,0.3263157894736842,0.6736842105263158
andrii derevianko,mykhailo sokur,68,13,4.25,79.72058823529412,2026-04-17 05:50:00,0.19117647058823528,0.8088235294117647
andrii derevianko,oleh kuzyshyn,52,13,4.076923076923077,75.5576923076923,2026-04-11 05:50:00,0.25,0.75
andrii derevianko,oleksandr borysiuk,31,6,4.258064516129032,78.45161290322581,2025-06-04 09:20:00,0.1935483870967742,0.8064516129032258
andrii derevianko,oleksandr ivchuk,97,21,4.092783505154639,78.20618556701031,2025-12-10 08:50:00,0.21649484536082475,0.7835051546391752
andrii derevianko,oleksandr kolbasenko,66,17,4.015151515151516,75.45454545454545,2025-12-01 16:10:00,0.25757575757575757,0.7424242424242424
andrii derevianko,oleksandr seliuchenko,50,11,4.08,77.38,2026-04-20 14:50:00,0.22,0.78
andrii derevianko,oleksandr strutinskiy,61,20,4.0,74.27868852459017,2026-04-20 19:20:00,0.32786885245901637,0.6721311475409837
andrii derevianko,oleksandr zhyrnov,48,18,3.9166666666666665,74.64583333333333,2026-04-16 19:20:00,0.375,0.625
andrii derevianko,oleksii nadporozhskyi,83,22,4.120481927710843,77.03614457831326,2026-04-09 17:10:00,0.26506024096385544,0.7349397590361446
andrii derevianko,pavlo babenko,75,20,4.1066666666666665,76.89333333333333,2025-12-10 09:50:00,0.26666666666666666,0.7333333333333334
andrii derevianko,vadym ishchuk,50,12,4.12,78.0,2026-04-14 11:50:00,0.24,0.76
andrii derevianko,valerii merzlikin,92,21,4.173913043478261,77.67391304347827,2026-04-17 11:20:00,0.22826086956521738,0.7717391304347826
andrii derevianko,vitalii s marushchak,37,7,3.972972972972973,72.70270270270271,2025-12-12 13:40:00,0.1891891891891892,0.8108108108108107
andrii derevianko,vladimir voronenko,108,38,3.9166666666666665,73.54629629629629,2025-12-12 16:10:00,0.35185185185185186,0.6481481481481481
andrii derevianko,vladyslav mishchenko,39,13,4.0,73.66666666666667,2025-12-12 15:10:00,0.3333333333333333,0.6666666666666667
andrii derevianko,volodymyr bilobrov,24,4,4.166666666666667,76.79166666666667,2024-05-12 12:10:00,0.16666666666666666,0.8333333333333334
andrii derevianko,yehor riadynskyi,47,16,3.851063829787234,72.02127659574468,2026-04-20 17:50:00,0.3404255319148936,0.6595744680851063
andrii derevianko,yevhen skorobahatyi,39,11,4.0,75.46153846153847,2026-04-17 12:20:00,0.28205128205128205,0.717948717948718
andrii derevianko,yuriy leymanovskiy,20,10,3.65,68.5,2025-10-29 12:50:00,0.5,0.5
andrii grebeniuk,anton molochko,141,40,4.0212765957446805,75.18439716312056,2026-01-09 13:50:00,0.28368794326241137,0.7163120567375887
andrii grebeniuk,kiril yurchenko,36,12,4.0,72.94444444444444,2024-09-10 10:05:00,0.3333333333333333,0.6666666666666667
andrii grebeniuk,mykyta zavada,34,13,3.7941176470588234,70.70588235294117,2025-09-11 16:20:00,0.38235294117647056,0.6176470588235294
andrii grebeniuk,nazar danyliuk,129,43,3.945736434108527,71.8062015503876,2026-01-09 08:50:00,0.3333333333333333,0.6666666666666667
andrii grebeniuk,oleksandr zhurba,24,6,4.0,75.29166666666667,2026-04-18 11:23:32,0.25,0.75
andrii grebeniuk,roman zholubak,110,44,3.8,69.14545454545454,2026-04-18 09:50:00,0.4,0.6
andrii grebeniuk,vasily verbyany,68,31,3.764705882352941,67.3970588235294,2025-11-11 09:35:00,0.45588235294117646,0.5441176470588236
andrii grebeniuk,vitalii levshyn,118,38,3.983050847457627,73.34745762711864,2026-04-18 08:20:00,0.3220338983050847,0.6779661016949152
andrii homylko,andrii peretiatko,36,10,4.0,75.66666666666667,2025-09-04 18:55:00,0.2777777777777778,0.7222222222222222
andrii homylko,danylo us,48,13,4.166666666666667,77.75,2026-03-19 04:05:00,0.2708333333333333,0.7291666666666667
andrii homylko,dmitriy kim,59,19,3.9491525423728815,73.1864406779661,2026-03-18 22:35:00,0.3220338983050847,0.6779661016949152
andrii homylko,dmytro mishchenko,84,32,3.869047619047619,71.47619047619048,2025-02-05 16:25:00,0.38095238095238093,0.6190476190476191
andrii homylko,hryhorii kulishov,169,53,4.023668639053255,73.76331360946746,2025-06-24 03:35:00,0.3136094674556213,0.6863905325443787
andrii homylko,mykola polysynskyi,212,54,4.080188679245283,76.19339622641509,2026-03-26 23:25:00,0.25471698113207547,0.7452830188679245
andrii homylko,oleksandr maslov,105,29,4.057142857142857,76.9047619047619,2026-03-27 04:55:00,0.2761904761904762,0.7238095238095238
andrii homylko,oleksandr melashenko,104,31,3.9903846153846154,75.9326923076923,2026-02-17 18:25:00,0.2980769230769231,0.7019230769230769
