match_id,match_date,player1,player2,match_link
23-03-2026-jaroslav-prokupek-michal-vedmoch,2026-03-23 20:30:00,Jaroslav Prokupek,Michal Vedmoch,https://scores24.live/en/table-tennis/23-03-2026-jaroslav-prokupek-michal-vedmoch
23-03-2026-michal-chalupa-opralka-roman,2026-03-23 20:30:00,Michal Chalupa,Roman Opralka,https://scores24.live/en/table-tennis/23-03-2026-michal-chalupa-opralka-roman
23-03-2026-nguyen-ba-hoang-tai-michal-vedmoch,2026-03-23 20:30:00,Ba Hoang Tai Nguyen,Michal Vedmoch,https://scores24.live/en/table-tennis/23-03-2026-nguyen-ba-hoang-tai-michal-vedmoch
23-03-2026-tadeas-zika-radomir-revay,2026-03-23 20:30:00,Tadeas Zika,Radomir Revay,https://scores24.live/en/table-tennis/23-03-2026-tadeas-zika-radomir-revay
23-03-2026-tomas-zahradnik-yirzhi-louda,2026-03-23 20:30:00,Tomas Zahradnik,Yirzhi Louda,https://scores24.live/en/table-tennis/23-03-2026-tomas-zahradnik-yirzhi-louda
23-03-2026-jakub-tazler-tomas-vinter,2026-03-23 21:00:00,Jakub Tazler,Tomas Vinter,https://scores24.live/en/table-tennis/23-03-2026-jakub-tazler-tomas-vinter
23-03-2026-michal-vedmoch-tomas-dousa,2026-03-23 21:00:00,Michal Vedmoch,Tomas Dousa,https://scores24.live/en/table-tennis/23-03-2026-michal-vedmoch-tomas-dousa
23-03-2026-opralka-roman-babinec-zdenek,2026-03-23 21:00:00,Roman Opralka,Zdenek Babinec,https://scores24.live/en/table-tennis/23-03-2026-opralka-roman-babinec-zdenek
23-03-2026-radomir-revay-cabis-michal,2026-03-23 21:00:00,Radomir Revay,Michal Cabis,https://scores24.live/en/table-tennis/23-03-2026-radomir-revay-cabis-michal
23-03-2026-yirzhi-louda-kasnik-sebastian,2026-03-23 21:00:00,Yirzhi Louda,Sebastian Kasnik,https://scores24.live/en/table-tennis/23-03-2026-yirzhi-louda-kasnik-sebastian
23-03-2026-daniel-tuma-jakub-hradecky,2026-03-23 21:30:00,Daniel Tuma,Jakub Hradecky,https://scores24.live/en/table-tennis/23-03-2026-daniel-tuma-jakub-hradecky
23-03-2026-jiri-plachy-jaroslav-prokupek,2026-03-23 21:30:00,Jiri Plachy,Jaroslav Prokupek,https://scores24.live/en/table-tennis/23-03-2026-jiri-plachy-jaroslav-prokupek
23-03-2026-jiri-plachy-nguyen-ba-hoang-tai,2026-03-23 21:30:00,Jiri Plachy,Ba Hoang Tai Nguyen,https://scores24.live/en/table-tennis/23-03-2026-jiri-plachy-nguyen-ba-hoang-tai
23-03-2026-karel-brozhik-tomas-zahradnik,2026-03-23 21:30:00,Karel Brozhik,Tomas Zahradnik,https://scores24.live/en/table-tennis/23-03-2026-karel-brozhik-tomas-zahradnik
23-03-2026-marek-holub-michal-chalupa,2026-03-23 21:30:00,Marek Holub,Michal Chalupa,https://scores24.live/en/table-tennis/23-03-2026-marek-holub-michal-chalupa
23-03-2026-radovan-polasek-tadeas-zika,2026-03-23 21:30:00,Radovan Polasek,Tadeas Zika,https://scores24.live/en/table-tennis/23-03-2026-radovan-polasek-tadeas-zika
23-03-2026-milan-klement-ondrej-svacha,2026-03-23 23:00:00,Milan Klement,Ondrej Svacha,https://scores24.live/en/table-tennis/23-03-2026-milan-klement-ondrej-svacha
23-03-2026-milan-kolar-tomas-regner,2026-03-23 23:00:00,Kolar Milan,Tomas Regner,https://scores24.live/en/table-tennis/23-03-2026-milan-kolar-tomas-regner
23-03-2026-ondrej-pastorek-martin-stefek,2026-03-23 23:00:00,Ondrej Pastorek,Martin Stefek,https://scores24.live/en/table-tennis/23-03-2026-ondrej-pastorek-martin-stefek
23-03-2026-alexander-mikuska-ondrej-kucirek,2026-03-23 23:30:00,Alexander Mikuska,Ondrej Kucirek,https://scores24.live/en/table-tennis/23-03-2026-alexander-mikuska-ondrej-kucirek
23-03-2026-kasnik-sebastian-viktor-vejvoda,2026-03-23 23:30:00,Sebastian Kasnik,Viktor Vejvoda,https://scores24.live/en/table-tennis/23-03-2026-kasnik-sebastian-viktor-vejvoda
23-03-2026-vaclav-dolezal-oleg-vitrovyj,2026-03-23 23:30:00,Vaclav Dolezal,Oleg Vitrovyj,https://scores24.live/en/table-tennis/23-03-2026-vaclav-dolezal-oleg-vitrovyj
24-03-2026-martin-stefek-jiri-havel,2026-03-24 00:00:00,Martin Stefek,Jiri Havel,https://scores24.live/en/table-tennis/24-03-2026-martin-stefek-jiri-havel
24-03-2026-ondrej-svacha-svechota-vojtech,2026-03-24 00:00:00,Ondrej Svacha,Vojtech Svechota,https://scores24.live/en/table-tennis/24-03-2026-ondrej-svacha-svechota-vojtech
