Season,player_id,player_name,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
2025-26,1642450,Daniss Jenkins,1610612765,DET,22500781,2026-02-11,DET @ TOR,W,0.0,3,9,0,1,2,3,2,1,3,1,0,0,2,1,8,-13
2025-26,1642450,Daniss Jenkins,1610612765,DET,22500796,2026-02-19,DET @ NYK,W,0.0,3,4,0,0,2,2,1,1,2,2,0,0,3,3,8,5
2025-26,1642461,Spencer Jones,1610612743,DEN,22500006,2025-10-23,DEN @ GSW,L,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5
2025-26,1642461,Spencer Jones,1610612743,DEN,22500104,2025-10-25,DEN vs. PHX,W,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2025-26,1642461,Spencer Jones,1610612743,DEN,22500008,2025-10-27,DEN @ MIN,W,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4
2025-26,1642461,Spencer Jones,1610612743,DEN,22500134,2025-10-29,DEN vs. NOP,W,0.0,1,3,0,2,0,0,1,0,1,0,0,0,2,2,2,-5
2025-26,1642461,Spencer Jones,1610612743,DEN,22500037,2025-11-07,DEN vs. GSW,W,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3
2025-26,1642461,Spencer Jones,1610612743,DEN,22500189,2025-11-08,DEN vs. IND,W,0.0,2,4,1,2,1,2,1,0,1,2,0,1,0,1,6,14
2025-26,1642461,Spencer Jones,1610612743,DEN,22500224,2025-11-12,DEN @ LAC,W,0.0,1,1,1,1,0,0,0,0,0,1,1,0,0,5,3,15
2025-26,1642461,Spencer Jones,1610612743,DEN,22500232,2025-11-15,DEN @ MIN,W,0.0,0,0,0,0,2,2,0,0,0,1,2,0,1,3,2,-11
2025-26,1642461,Spencer Jones,1610612743,DEN,22500248,2025-11-17,DEN vs. CHI,L,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-16
2025-26,1642461,Spencer Jones,1610612743,DEN,22500260,2025-11-19,DEN @ NOP,W,0.0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,6
2025-26,1642461,Spencer Jones,1610612743,DEN,22500054,2025-11-21,DEN @ HOU,W,0.0,1,1,1,1,0,0,3,1,4,0,0,0,0,4,3,-1
2025-26,1642461,Spencer Jones,1610612743,DEN,22500274,2025-11-22,DEN vs. SAC,L,0.0,0,2,0,1,1,2,2,2,4,0,0,0,1,5,1,-18
2025-26,1642461,Spencer Jones,1610612743,DEN,22500287,2025-11-24,DEN @ MEM,W,0.0,0,2,0,2,0,0,4,1,5,0,0,0,1,2,0,-8
2025-26,1642461,Spencer Jones,1610612743,DEN,22500076,2025-11-28,DEN vs. SAS,L,0.0,4,9,1,5,0,2,0,1,1,3,1,1,1,1,9,8
2025-26,1642461,Spencer Jones,1610612743,DEN,22500299,2025-11-29,DEN @ PHX,W,0.0,6,10,4,6,0,0,4,5,9,1,0,1,1,4,16,9
2025-26,1642461,Spencer Jones,1610612743,DEN,22500315,2025-12-01,DEN vs. DAL,L,0.0,11,15,4,6,2,2,4,1,5,0,0,0,1,2,28,-10
2025-26,1642461,Spencer Jones,1610612743,DEN,22500325,2025-12-03,DEN @ IND,W,0.0,0,1,0,1,1,2,0,3,3,0,0,0,0,4,1,18
2025-26,1642461,Spencer Jones,1610612743,DEN,22500340,2025-12-05,DEN @ ATL,W,0.0,2,2,0,0,2,2,3,1,4,2,1,0,0,3,6,-2
2025-26,1642461,Spencer Jones,1610612743,DEN,22500359,2025-12-07,DEN @ CHA,W,0.0,3,5,2,4,0,0,1,1,2,1,2,0,1,5,8,14
2025-26,1642461,Spencer Jones,1610612743,DEN,22501208,2025-12-11,DEN @ SAC,W,0.0,1,1,0,0,0,0,1,2,3,1,0,0,0,2,2,25
2025-26,1642461,Spencer Jones,1610612743,DEN,22501225,2025-12-15,DEN vs. HOU,W,0.0,4,8,2,4,1,2,0,3,3,0,2,3,0,5,11,1
2025-26,1642461,Spencer Jones,1610612743,DEN,22500377,2025-12-18,DEN vs. ORL,W,0.0,4,7,0,3,0,0,0,1,1,1,3,0,0,6,8,8
2025-26,1642461,Spencer Jones,1610612743,DEN,22500386,2025-12-20,DEN vs. HOU,L,0.0,4,8,1,5,0,0,2,2,4,2,2,0,0,2,9,1
2025-26,1642461,Spencer Jones,1610612743,DEN,22500405,2025-12-22,DEN vs. UTA,W,0.0,1,6,0,4,1,4,0,1,1,3,1,0,1,2,3,26
2025-26,1642461,Spencer Jones,1610612743,DEN,22500415,2025-12-23,DEN @ DAL,L,0.0,3,5,0,1,0,0,1,3,4,2,2,0,1,1,6,-8
2025-26,1642461,Spencer Jones,1610612743,DEN,22500013,2025-12-25,DEN vs. MIN,W,0.0,5,10,2,5,0,0,3,5,8,1,2,0,2,4,12,2
2025-26,1642461,Spencer Jones,1610612743,DEN,22500433,2025-12-27,DEN @ ORL,L,0.0,4,7,3,5,3,5,4,2,6,3,0,3,2,2,14,8
2025-26,1642461,Spencer Jones,1610612743,DEN,22500450,2025-12-29,DEN @ MIA,L,0.0,5,6,5,5,1,2,0,3,3,1,3,1,0,3,16,-6
2025-26,1642461,Spencer Jones,1610612743,DEN,22500468,2025-12-31,DEN @ TOR,W,0.0,0,3,0,3,6,6,3,4,7,2,1,0,2,5,6,-1
2025-26,1642461,Spencer Jones,1610612743,DEN,22500478,2026-01-02,DEN @ CLE,L,0.0,5,8,3,5,0,0,1,5,6,1,0,2,1,3,13,0
2025-26,1642461,Spencer Jones,1610612743,DEN,22500496,2026-01-04,DEN @ BKN,L,0.0,1,4,1,2,0,0,0,1,1,0,2,0,0,3,3,-11
2025-26,1642461,Spencer Jones,1610612743,DEN,22500507,2026-01-05,DEN @ PHI,W,0.0,4,6,1,3,1,2,1,2,3,2,2,1,1,5,10,8
2025-26,1642461,Spencer Jones,1610612743,DEN,22500520,2026-01-07,DEN @ BOS,W,0.0,0,1,0,1,2,2,1,2,3,0,0,0,0,0,2,-1
2025-26,1642461,Spencer Jones,1610612743,DEN,22500554,2026-01-11,DEN vs. MIL,W,0.0,2,9,1,7,0,0,0,2,2,0,1,0,0,5,5,-17
2025-26,1642461,Spencer Jones,1610612743,DEN,22500567,2026-01-13,DEN @ NOP,W,0.0,1,5,0,2,0,2,1,4,5,0,0,1,0,6,2,-6
2025-26,1642461,Spencer Jones,1610612743,DEN,22500575,2026-01-14,DEN @ DAL,W,0.0,3,5,2,4,2,2,1,4,5,2,0,0,1,5,10,0
2025-26,1642461,Spencer Jones,1610612743,DEN,22500600,2026-01-17,DEN vs. WAS,W,0.0,3,4,1,2,0,0,2,1,3,0,1,0,0,2,7,-6
2025-26,1642461,Spencer Jones,1610612743,DEN,22500605,2026-01-18,DEN vs. CHA,L,0.0,1,3,0,1,0,0,1,5,6,0,1,0,0,1,2,-27
2025-26,1642461,Spencer Jones,1610612743,DEN,22500617,2026-01-20,DEN vs. LAL,L,0.0,6,9,4,7,0,0,0,5,5,0,1,1,1,5,16,6
2025-26,1642461,Spencer Jones,1610612743,DEN,22500629,2026-01-22,DEN @ WAS,W,0.0,1,2,0,0,0,0,1,4,5,0,0,1,0,1,2,0
2025-26,1642461,Spencer Jones,1610612743,DEN,22500640,2026-01-23,DEN @ MIL,W,0.0,2,6,1,4,0,0,1,4,5,2,2,1,0,4,5,7
2025-26,1642461,Spencer Jones,1610612743,DEN,22500668,2026-01-27,DEN vs. DET,L,0.0,4,5,4,5,0,0,1,2,3,1,2,1,1,2,12,-4
2025-26,1642461,Spencer Jones,1610612743,DEN,22500684,2026-01-29,DEN vs. BKN,W,0.0,0,3,0,2,1,2,0,1,1,0,0,0,0,2,1,-23
2025-26,1642461,Spencer Jones,1610612743,DEN,22500695,2026-01-30,DEN vs. LAC,W,0.0,1,4,1,1,1,2,1,5,6,1,1,1,0,3,4,3
2025-26,1642461,Spencer Jones,1610612743,DEN,22500711,2026-02-01,DEN vs. OKC,L,0.0,2,2,2,2,0,0,1,1,2,0,1,0,1,5,6,-22
2025-26,1642461,Spencer Jones,1610612743,DEN,22500726,2026-02-04,DEN @ NYK,L,0.0,0,3,0,2,0,0,1,2,3,0,1,1,0,1,0,2
2025-26,1642461,Spencer Jones,1610612743,DEN,22500801,2026-02-19,DEN @ LAC,L,0.0,1,3,0,2,0,0,1,1,2,1,0,1,0,4,2,-1
2025-26,1642461,Spencer Jones,1610612743,DEN,0022500810,2026-02-20,DEN @ POR,W,0.0,4,6,2,2,0,0,3,7,10,2,0,1,1,2,10,31
2025-26,1642484,RayJ Dennis,1610612754,IND,22500103,2025-10-25,IND @ MEM,L,0.0,1,9,1,6,4,4,0,2,2,6,0,0,2,5,7,-8
2025-26,1642484,RayJ Dennis,1610612754,IND,22500110,2025-10-26,IND @ MIN,L,0.0,5,9,2,4,0,0,2,0,2,5,2,3,3,3,12,-8
2025-26,1642484,RayJ Dennis,1610612754,IND,22500133,2025-10-29,IND @ DAL,L,0.0,6,13,4,7,1,2,3,2,5,5,0,0,1,3,17,13
2025-26,1642484,RayJ Dennis,1610612754,IND,22500020,2025-10-31,IND vs. ATL,L,0.0,3,14,2,7,0,0,1,4,5,5,1,0,2,3,8,-26
2025-26,1642484,RayJ Dennis,1610612754,IND,22500144,2025-11-01,IND vs. GSW,W,0.0,1,7,0,4,0,0,0,0,0,2,0,1,0,1,2,-15
2025-26,1642484,RayJ Dennis,1610612754,IND,22500157,2025-11-03,IND vs. MIL,L,0.0,1,4,0,2,1,1,0,1,1,0,0,0,1,0,3,-13
2025-26,1642484,RayJ Dennis,1610612754,IND,22500173,2025-11-05,IND vs. BKN,L,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
2025-26,1642484,RayJ Dennis,1610612754,IND,22500189,2025-11-08,IND @ DEN,L,0.0,0,3,0,2,0,0,1,1,2,1,0,0,0,0,0,4
2025-26,1642484,RayJ Dennis,1610612754,IND,22500196,2025-11-09,IND @ GSW,L,0.0,2,4,1,2,0,0,1,0,1,0,0,0,3,1,5,-11
2025-26,1642484,RayJ Dennis,1610612754,IND,22500226,2025-11-13,IND @ PHX,L,0.0,1,2,1,1,0,0,0,1,1,1,0,0,0,0,3,9
2025-26,1642484,RayJ Dennis,1610612754,IND,22500230,2025-11-15,IND vs. TOR,L,0.0,2,3,1,2,2,2,0,0,0,0,0,0,2,0,7,5
2025-26,1642484,RayJ Dennis,1610612754,IND,22500048,2025-11-21,IND @ CLE,L,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2025-26,1642484,RayJ Dennis,1610612754,IND,22500073,2025-11-28,IND vs. WAS,W,0.0,0,2,0,1,0,0,0,2,2,1,0,0,0,0,0,4
2025-26,1642484,RayJ Dennis,1610612746,LAC,22500369,2025-12-18,LAC @ OKC,L,0.0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,-3
2025-26,1642484,RayJ Dennis,1610612737,ATL,22500594,2026-01-17,ATL vs. BOS,L,0.0,0,1,0,1,0,0,0,0,0,4,1,0,0,1,0,12
2025-26,1642502,Malevy Leons,1610612744,GSW,22500612,2026-01-19,GSW vs. MIA,W,0.0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,4
2025-26,1642502,Malevy Leons,1610612744,GSW,22500618,2026-01-20,GSW vs. TOR,L,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,-3
2025-26,1642502,Malevy Leons,1610612744,GSW,22500663,2026-01-26,GSW @ MIN,L,0.0,2,4,0,1,2,2,1,4,5,1,1,0,0,0,6,-7
2025-26,1642502,Malevy Leons,1610612744,GSW,22500678,2026-01-28,GSW @ UTA,W,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-7
2025-26,1642502,Malevy Leons,1610612744,GSW,22500724,2026-02-03,GSW vs. PHI,L,0.0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,-2
2025-26,1642530,Yuki Kawamura,1610612741,CHI,22500692,2026-01-31,CHI @ MIA,W,0.0,2,4,2,3,0,0,0,3,3,2,2,0,0,1,6,-4
2025-26,1642530,Yuki Kawamura,1610612741,CHI,22500705,2026-02-01,CHI @ MIA,L,0.0,1,4,0,3,4,4,1,5,6,6,0,0,1,1,6,2
2025-26,1642530,Yuki Kawamura,1610612741,CHI,22500722,2026-02-03,CHI @ MIL,L,0.0,1,5,1,5,2,2,1,4,5,7,2,0,0,2,5,-18
2025-26,1642530,Yuki Kawamura,1610612741,CHI,22500736,2026-02-05,CHI @ TOR,L,0.0,1,4,1,2,0,0,1,1,2,7,1,0,3,0,3,3
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500004,2025-10-22,DAL vs. SAS,L,0.0,4,13,0,1,2,2,1,9,10,0,1,0,3,3,10,-29
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500096,2025-10-24,DAL vs. WAS,L,0.0,6,14,2,5,4,4,1,4,5,6,1,1,5,3,18,-6
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500111,2025-10-26,DAL vs. TOR,W,0.0,8,14,2,6,4,4,0,4,4,4,0,1,0,5,22,5
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500119,2025-10-27,DAL vs. OKC,L,0.0,1,9,0,3,0,0,0,2,2,0,2,0,0,0,2,-20
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500133,2025-10-29,DAL vs. IND,W,0.0,6,11,0,0,3,3,1,9,10,4,0,1,2,2,15,-7
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500147,2025-11-01,DAL @ DET,L,0.0,3,14,2,6,8,8,2,6,8,4,1,0,1,4,16,-12
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500160,2025-11-03,DAL @ HOU,L,0.0,5,10,2,5,0,0,2,3,5,2,1,0,4,3,12,-9
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500177,2025-11-05,DAL vs. NOP,L,0.0,8,19,1,5,3,3,0,9,9,2,3,2,2,1,20,1
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500034,2025-11-07,DAL @ MEM,L,0.0,5,10,1,4,1,2,0,6,6,2,1,1,2,3,12,-23
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500183,2025-11-08,DAL @ WAS,W,0.0,6,15,0,2,0,0,3,4,7,6,2,0,4,1,12,-2
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500203,2025-11-10,DAL vs. MIL,L,0.0,9,15,1,5,7,10,2,7,9,4,2,1,1,2,26,-7
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500221,2025-11-12,DAL vs. PHX,L,0.0,6,15,3,7,1,4,1,5,6,6,3,2,4,3,16,-9
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500046,2025-11-14,DAL vs. LAC,L,0.0,8,13,0,3,0,1,1,4,5,0,1,0,4,1,16,-15
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500238,2025-11-16,DAL vs. POR,W,0.0,9,16,1,3,2,3,2,6,8,5,1,2,0,3,21,10
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500246,2025-11-17,DAL @ MIN,L,0.0,6,10,2,3,1,2,0,1,1,2,0,0,1,1,15,-27
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500052,2025-11-21,DAL vs. NOP,W,0.0,12,19,0,4,5,6,2,5,7,5,2,0,2,2,29,9
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500273,2025-11-22,DAL vs. MEM,L,0.0,4,15,1,3,3,4,2,5,7,1,1,1,1,2,12,-5
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500286,2025-11-24,DAL @ MIA,L,0.0,5,14,0,4,2,2,3,4,7,3,2,0,3,2,12,-10
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500078,2025-11-28,DAL @ LAL,L,0.0,5,11,1,3,2,2,1,6,7,11,3,0,1,4,13,-8
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500300,2025-11-29,DAL @ LAC,W,0.0,13,22,0,3,9,11,1,7,8,2,0,0,3,3,35,-5
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500315,2025-12-01,DAL @ DEN,W,0.0,10,19,1,3,3,4,0,8,8,2,2,1,2,1,24,13
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500332,2025-12-03,DAL vs. MIA,W,0.0,9,13,0,0,4,5,2,4,6,2,1,1,3,3,22,3
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500349,2025-12-05,DAL @ OKC,L,0.0,5,11,0,3,6,6,1,1,2,2,0,0,4,1,16,-9
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500356,2025-12-06,DAL vs. HOU,W,0.0,7,15,1,2,4,4,1,4,5,3,2,2,0,0,19,9
2025-26,1642843,Cooper Flagg,1610612742,DAL,22501214,2025-12-12,DAL vs. BKN,W,0.0,10,16,0,1,2,3,1,4,5,8,1,1,0,3,22,10
2025-26,1642843,Cooper Flagg,1610612742,DAL,22501224,2025-12-15,DAL @ UTA,L,0.0,13,27,1,4,15,20,1,6,7,6,1,2,4,3,42,-9
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500376,2025-12-18,DAL vs. DET,W,0.0,8,20,0,4,7,7,2,8,10,4,1,3,0,2,23,16
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500387,2025-12-20,DAL @ PHI,L,0.0,8,16,0,2,8,8,0,4,4,3,0,1,3,4,24,2
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500404,2025-12-22,DAL @ NOP,L,0.0,5,11,1,1,5,10,2,4,6,6,1,1,2,2,16,-9
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500415,2025-12-23,DAL vs. DEN,W,0.0,14,21,4,6,1,1,2,7,9,9,1,1,2,1,33,10
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500011,2025-12-25,DAL @ GSW,L,0.0,13,21,1,3,0,2,1,5,6,5,0,1,1,3,27,-7
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500432,2025-12-27,DAL @ SAC,L,0.0,7,13,3,4,6,6,0,6,6,5,0,0,5,3,23,-9
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500457,2025-12-29,DAL @ POR,L,0.0,6,20,1,6,2,2,1,5,6,8,3,1,5,3,15,-4
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500473,2026-01-01,DAL vs. PHI,L,0.0,5,15,0,2,2,2,1,6,7,7,1,0,2,2,12,-1
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500491,2026-01-03,DAL vs. HOU,W,0.0,3,12,0,2,4,4,0,7,7,6,2,1,2,2,10,4
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500515,2026-01-06,DAL @ SAC,W,0.0,8,15,2,5,2,2,2,6,8,6,1,0,1,2,20,11
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500531,2026-01-08,DAL @ UTA,L,0.0,10,18,3,6,3,4,4,6,10,8,3,1,3,4,26,3
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500546,2026-01-10,DAL @ CHI,L,0.0,4,13,0,1,3,3,0,1,1,2,1,1,5,2,11,-14
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500561,2026-01-12,DAL vs. BKN,W,0.0,10,17,2,3,5,6,0,5,5,5,3,1,0,0,27,5
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500575,2026-01-14,DAL vs. DEN,L,0.0,3,9,0,3,0,0,0,1,1,1,0,1,0,2,6,-11
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500016,2026-01-19,DAL @ NYK,W,0.0,7,14,1,4,3,6,0,7,7,3,1,0,4,2,18,21
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500630,2026-01-22,DAL vs. GSW,W,0.0,8,18,1,5,4,7,2,9,11,2,1,0,4,3,21,22
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500648,2026-01-24,DAL vs. LAL,L,0.0,7,20,1,5,1,2,2,5,7,6,2,0,0,3,16,-4
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500683,2026-01-29,DAL vs. CHA,L,0.0,20,29,3,5,6,6,1,9,10,3,0,1,2,2,49,2
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500701,2026-01-31,DAL @ HOU,L,0.0,13,25,1,4,7,10,1,11,12,5,0,1,2,1,34,2
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500721,2026-02-03,DAL vs. BOS,L,0.0,12,24,2,4,10,11,1,8,9,6,0,2,1,1,36,-2
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500738,2026-02-05,DAL vs. SAS,L,0.0,14,27,2,5,2,2,1,5,6,4,2,3,3,1,32,-19
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500749,2026-02-07,DAL @ SAS,L,0.0,5,12,2,3,2,2,1,3,4,4,0,0,2,1,14,-31
2025-26,1642843,Cooper Flagg,1610612742,DAL,22500773,2026-02-10,DAL @ PHX,L,0.0,8,20,0,1,11,14,1,4,5,2,1,0,3,0,27,10
2025-26,1642844,Dylan Harper,1610612759,SAS,22500004,2025-10-22,SAS @ DAL,W,0.0,7,14,1,2,0,2,1,3,4,2,0,0,4,5,15,5
2025-26,1642844,Dylan Harper,1610612759,SAS,22500095,2025-10-24,SAS @ NOP,W,0.0,3,12,1,5,6,6,1,4,5,3,1,0,3,5,13,5
2025-26,1642844,Dylan Harper,1610612759,SAS,22500105,2025-10-26,SAS vs. BKN,W,0.0,8,11,0,0,4,4,1,5,6,8,2,0,0,4,20,33
2025-26,1642844,Dylan Harper,1610612759,SAS,22500118,2025-10-27,SAS vs. TOR,W,0.0,4,9,1,2,2,2,1,5,6,6,1,0,1,3,11,6
2025-26,1642844,Dylan Harper,1610612759,SAS,22500141,2025-10-30,SAS vs. MIA,W,0.0,5,10,2,5,1,2,0,2,2,4,0,0,2,1,13,6
2025-26,1642844,Dylan Harper,1610612759,SAS,22500154,2025-11-02,SAS @ PHX,L,0.0,5,8,0,0,2,2,1,0,1,0,0,0,1,0,12,-7
2025-26,1642844,Dylan Harper,1610612759,SAS,22500067,2025-11-26,SAS @ POR,W,0.0,2,8,1,2,2,2,3,0,3,2,2,0,0,3,7,-5
2025-26,1642844,Dylan Harper,1610612759,SAS,22500076,2025-11-28,SAS @ DEN,W,0.0,4,7,0,1,3,4,0,0,0,3,3,0,0,0,11,9
2025-26,1642844,Dylan Harper,1610612759,SAS,22500306,2025-11-30,SAS @ MIN,L,0.0,8,12,0,2,1,2,0,0,0,0,1,0,0,2,17,-15
2025-26,1642844,Dylan Harper,1610612759,SAS,22500322,2025-12-02,SAS vs. MEM,W,0.0,5,10,1,2,4,7,1,0,1,6,0,0,0,1,15,-1
2025-26,1642844,Dylan Harper,1610612759,SAS,22500326,2025-12-03,SAS @ ORL,W,0.0,5,12,1,3,5,5,2,3,5,5,2,0,5,2,16,-5
2025-26,1642844,Dylan Harper,1610612759,SAS,22500341,2025-12-05,SAS @ CLE,L,0.0,1,11,0,5,1,4,1,3,4,6,0,0,2,2,3,2
2025-26,1642844,Dylan Harper,1610612759,SAS,22500366,2025-12-08,SAS @ NOP,W,0.0,10,16,1,3,1,2,0,3,3,6,0,0,2,0,22,3
2025-26,1642844,Dylan Harper,1610612759,SAS,22501204,2025-12-10,SAS @ LAL,W,0.0,6,12,0,1,1,2,1,2,3,3,1,0,2,5,13,-2
2025-26,1642844,Dylan Harper,1610612759,SAS,22501230,2025-12-13,SAS @ OKC,W,0.0,3,13,1,5,1,2,2,2,4,1,1,1,3,4,8,0
2025-26,1642844,Dylan Harper,1610612759,SAS,22500370,2025-12-18,SAS vs. WAS,W,0.0,9,13,3,5,3,3,2,3,5,3,0,0,1,1,24,13
2025-26,1642844,Dylan Harper,1610612759,SAS,22500383,2025-12-19,SAS @ ATL,W,0.0,3,6,0,0,0,0,0,3,3,4,0,0,2,1,6,21
2025-26,1642844,Dylan Harper,1610612759,SAS,22500399,2025-12-21,SAS @ WAS,W,0.0,0,8,0,4,1,2,1,1,2,3,0,0,2,3,1,12
2025-26,1642844,Dylan Harper,1610612759,SAS,22500417,2025-12-23,SAS vs. OKC,W,0.0,2,3,0,0,0,0,0,3,3,10,5,0,0,1,4,8
2025-26,1642844,Dylan Harper,1610612759,SAS,22500010,2025-12-25,SAS @ OKC,W,0.0,5,8,0,1,2,2,0,3,3,2,0,0,1,0,12,14
2025-26,1642844,Dylan Harper,1610612759,SAS,22500440,2025-12-27,SAS vs. UTA,L,0.0,3,10,0,4,1,1,1,6,7,12,3,0,2,3,7,-1
2025-26,1642844,Dylan Harper,1610612759,SAS,22500456,2025-12-29,SAS vs. CLE,L,0.0,5,11,1,2,0,2,0,4,4,1,1,0,4,1,11,-3
2025-26,1642844,Dylan Harper,1610612759,SAS,22500467,2025-12-31,SAS vs. NYK,W,0.0,1,6,0,3,0,0,1,1,2,0,1,0,1,2,2,-17
2025-26,1642844,Dylan Harper,1610612759,SAS,22500476,2026-01-02,SAS @ IND,W,0.0,9,15,1,3,3,3,1,1,2,1,2,1,1,0,22,4
2025-26,1642844,Dylan Harper,1610612759,SAS,22500490,2026-01-03,SAS vs. POR,L,0.0,2,12,2,3,0,0,1,2,3,3,1,2,0,2,6,-5
2025-26,1642844,Dylan Harper,1610612759,SAS,22500512,2026-01-06,SAS @ MEM,L,0.0,2,7,0,3,0,0,1,1,2,3,0,1,1,1,4,6
2025-26,1642844,Dylan Harper,1610612759,SAS,22500523,2026-01-07,SAS vs. LAL,W,0.0,1,6,0,2,0,0,0,4,4,2,2,0,0,1,2,-2
2025-26,1642844,Dylan Harper,1610612759,SAS,22500545,2026-01-10,SAS @ BOS,W,0.0,2,7,1,3,0,0,1,3,4,1,0,0,2,4,5,6
2025-26,1642844,Dylan Harper,1610612759,SAS,22500552,2026-01-11,SAS @ MIN,L,0.0,0,5,0,2,0,0,0,1,1,1,1,0,1,1,0,-16
2025-26,1642844,Dylan Harper,1610612759,SAS,22500568,2026-01-13,SAS @ OKC,L,0.0,3,7,2,3,4,4,0,3,3,3,0,0,1,2,12,-17
2025-26,1642844,Dylan Harper,1610612759,SAS,22500582,2026-01-15,SAS vs. MIL,W,0.0,6,13,0,5,1,2,1,3,4,5,0,0,1,1,13,1
2025-26,1642844,Dylan Harper,1610612759,SAS,22500598,2026-01-17,SAS vs. MIN,W,0.0,4,9,1,4,0,0,0,3,3,3,0,0,0,2,9,5
2025-26,1642844,Dylan Harper,1610612759,SAS,22500611,2026-01-19,SAS vs. UTA,W,0.0,6,7,1,2,2,2,0,3,3,5,1,1,2,3,15,16
2025-26,1642844,Dylan Harper,1610612759,SAS,22500615,2026-01-20,SAS @ HOU,L,0.0,4,9,0,3,0,0,0,3,3,5,0,1,1,0,8,2
2025-26,1642844,Dylan Harper,1610612759,SAS,22500632,2026-01-22,SAS @ UTA,W,0.0,1,3,0,1,2,2,0,3,3,2,1,2,1,0,4,-3
2025-26,1642844,Dylan Harper,1610612759,SAS,22500654,2026-01-25,SAS vs. NOP,L,0.0,2,6,0,0,1,1,1,5,6,3,0,0,1,1,5,18
2025-26,1642844,Dylan Harper,1610612759,SAS,22500679,2026-01-28,SAS @ HOU,W,0.0,8,11,0,2,0,0,1,3,4,3,0,1,2,1,16,18
2025-26,1642844,Dylan Harper,1610612759,SAS,22500697,2026-01-31,SAS @ CHA,L,0.0,9,13,2,3,0,0,0,1,1,2,1,1,2,2,20,-6
2025-26,1642844,Dylan Harper,1610612759,SAS,22500703,2026-02-01,SAS vs. ORL,W,0.0,6,12,1,5,2,4,0,6,6,5,1,1,2,3,15,9
